tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,tax_abund_raw,seq_abund_raw,norm_abund,classified_fraction
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2985571,2985571,Bifidobacterium sp. KRGSERBCFTRI,Bifidobacterium sp. KRGSERBCFTRI,species,0.7811,fraction_reads,0.7458,0.7811,0.781099218900781,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,3081750,3081750,Anaerocolumna sp. AGMB13020,Anaerocolumna sp. AGMB13020,species,1.3425,fraction_reads,0.7458,1.3425,1.3424986575013425,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,194,194,Campylobacter,Campylobacter,genus,0.4251,fraction_reads,0.7458,0.4251,0.42509957490042505,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,724,724,Haemophilus,Haemophilus,genus,2.3849,fraction_reads,3.7601,2.3849,2.384897615102385,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,816,816,Bacteroides,Bacteroides,genus,14.3675,fraction_reads,8.235,14.3675,14.367485632514367,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,838,838,Prevotella,Prevotella,genus,1.2418,fraction_reads,1.4916,1.2418,1.2417987582012417,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,841,841,Roseburia,Roseburia,genus,2.6501,fraction_reads,2.2374,2.6501,2.65009734990265,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,848,848,Fusobacterium,Fusobacterium,genus,0.5037,fraction_reads,0.7458,0.5037,0.5036994963005037,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1253,1253,Pediococcus,Pediococcus,genus,0.4233,fraction_reads,0.7458,0.4233,0.4232995767004233,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1263,1263,Ruminococcus,Ruminococcus,genus,0.6858,fraction_reads,0.7458,0.6858,0.6857993142006857,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1301,1301,Streptococcus,Streptococcus,genus,6.3077000000000005,fraction_reads,9.944,6.3077000000000005,6.307693692306309,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1378,1378,Gemella,Gemella,genus,0.4151,fraction_reads,0.7458,0.4151,0.41509958490041515,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1485,1485,Clostridium,Clostridium,genus,1.9968,fraction_reads,1.4916,1.9968,1.9967980032019965,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1654,1654,Actinomyces,Actinomyces,genus,1.4957,fraction_reads,1.5227,1.4957,1.4956985043014956,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1678,1678,Bifidobacterium,Bifidobacterium,genus,2.9173,fraction_reads,3.729,2.9173,2.9172970827029174,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1730,1730,Eubacterium,Eubacterium,genus,1.4403,fraction_reads,1.4916,1.4403,1.4402985597014402,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2701,2701,Gardnerella,Gardnerella,genus,0.3852,fraction_reads,0.7458,0.3852,0.38519961480038517,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,28050,28050,Lachnospira,Lachnospira,genus,0.6406,fraction_reads,0.7458,0.6406,0.6405993594006405,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,29465,29465,Veillonella,Veillonella,genus,2.6243,fraction_reads,4.0087,2.6243,2.6242973757026244,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,32207,32207,Rothia,Rothia,genus,1.1086999999999998,fraction_reads,1.4916,1.1086999999999998,1.1086988913011084,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,33042,33042,Coprococcus,Coprococcus,genus,0.7793,fraction_reads,0.7458,0.7793,0.7792992207007792,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,40544,40544,Sutterella,Sutterella,genus,0.6992,fraction_reads,0.7458,0.6992,0.6991993008006991,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,84111,84111,Eggerthella,Eggerthella,genus,0.8012,fraction_reads,0.7458,0.8012,0.8011991988008013,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,86331,86331,Mogibacterium,Mogibacterium,genus,0.4195,fraction_reads,0.7458,0.4195,0.41949958050041947,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,102106,102106,Collinsella,Collinsella,genus,0.5673,fraction_reads,0.7458,0.5673,0.5672994327005674,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,133925,133925,Olsenella,Olsenella,genus,0.7424,fraction_reads,0.7458,0.7424,0.7423992576007423,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,162289,162289,Peptoniphilus,Peptoniphilus,genus,0.3871,fraction_reads,0.7458,0.3871,0.3870996129003871,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,171003,171003,Caloranaerobacter,Caloranaerobacter,genus,0.5867,fraction_reads,0.7458,0.5867,0.5866994133005867,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,189330,189330,Dorea,Dorea,genus,1.4112,fraction_reads,1.4916,1.4112,1.4111985888014111,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,191303,191303,Turicibacter,Turicibacter,genus,1.9209,fraction_reads,2.2374,1.9209,1.9208980791019208,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,207244,207244,Anaerostipes,Anaerostipes,genus,0.6807,fraction_reads,0.7458,0.6807,0.6806993193006806,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,216851,216851,Faecalibacterium,Faecalibacterium,genus,7.2074,fraction_reads,7.675600000000001,7.2074,7.207392792607207,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,239759,239759,Alistipes,Alistipes,genus,3.1532,fraction_reads,3.0143,3.1532,3.153196846803153,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,244127,244127,Anaerotruncus,Anaerotruncus,genus,0.8234,fraction_reads,0.7458,0.8234,0.8233991766008234,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,283168,283168,Odoribacter,Odoribacter,genus,1.0147,fraction_reads,0.7458,1.0147,1.0146989853010147,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,375288,375288,Parabacteroides,Parabacteroides,genus,7.0309,fraction_reads,4.1641,7.0309,7.030892969107031,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,397864,397864,Barnesiella,Barnesiella,genus,0.7532,fraction_reads,0.7458,0.7532,0.7531992468007531,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,416916,416916,Aggregatibacter,Aggregatibacter,genus,0.54,fraction_reads,0.7458,0.54,0.53999946000054,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,459786,459786,Oscillibacter,Oscillibacter,genus,0.7671,fraction_reads,0.7458,0.7671,0.767099232900767,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,572511,572511,Blautia,Blautia,genus,3.7337,fraction_reads,3.0454,3.7337,3.7336962663037334,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,577309,577309,Paraprevotella,Paraprevotella,genus,0.9322,fraction_reads,0.7458,0.9322,0.9321990678009322,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,644652,644652,Gordonibacter,Gordonibacter,genus,0.7587,fraction_reads,0.7458,0.7587,0.7586992413007587,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,909656,909656,Phocaeicola,Phocaeicola,genus,2.655,fraction_reads,1.5848,2.655,2.6549973450026547,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,946234,946234,Flavonifractor,Flavonifractor,genus,0.9208,fraction_reads,0.7458,0.9208,0.9207990792009207,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1348911,1348911,Coprobacter,Coprobacter,genus,0.7958,fraction_reads,0.7458,0.7958,0.7957992042007958,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1392389,1392389,Intestinimonas,Intestinimonas,genus,0.745,fraction_reads,0.7458,0.745,0.7449992550007449,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1505657,1505657,Intestinibacter,Intestinibacter,genus,0.6946,fraction_reads,0.7458,0.6946,0.6945993054006945,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1649459,1649459,Hungatella,Hungatella,genus,1.6015,fraction_reads,0.7458,1.6015,1.6014983985016016,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1686313,1686313,Fenollaria,Fenollaria,genus,0.3719,fraction_reads,0.7458,0.3719,0.37189962810037186,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1766253,1766253,Agathobacter,Agathobacter,genus,0.7974,fraction_reads,0.7458,0.7974,0.7973992026007973,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1843210,1843210,Anaerocolumna,Anaerocolumna,genus,1.3425,fraction_reads,0.7458,1.3425,1.3424986575013425,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1905344,1905344,Ruthenibacterium,Ruthenibacterium,genus,1.0211,fraction_reads,0.7458,1.0211,1.021098978901021,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1918598,1918598,Turicimonas,Turicimonas,genus,0.6672,fraction_reads,0.7458,0.6672,0.6671993328006671,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2172004,2172004,Lawsonibacter,Lawsonibacter,genus,0.7222,fraction_reads,0.7458,0.7222,0.7221992778007221,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2316020,2316020,Mediterraneibacter,Mediterraneibacter,genus,1.4443,fraction_reads,1.4916,1.4443,1.444298555701444,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2529408,2529408,Schaalia,Schaalia,genus,0.5674,fraction_reads,0.7458,0.5674,0.5673994326005674,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2569097,2569097,Anaerobutyricum,Anaerobutyricum,genus,0.8467,fraction_reads,0.7458,0.8467,0.8466991533008467,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2678885,2678885,Faecalibacillus,Faecalibacillus,genus,0.6631,fraction_reads,0.7458,0.6631,0.6630993369006631,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2733108,2733108,Lagaffevirus,Lagaffevirus,genus,0.0237,fraction_reads,1.5848,0.0237,0.0236999763000237,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2759736,2759736,Lacticaseibacillus,Lacticaseibacillus,genus,0.699,fraction_reads,0.7458,0.699,0.6989993010006988,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2767842,2767842,Lactiplantibacillus,Lactiplantibacillus,genus,0.7448,fraction_reads,0.7458,0.7448,0.7447992552007449,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2767886,2767886,Levilactobacillus,Levilactobacillus,genus,0.5763,fraction_reads,0.7458,0.5763,0.5762994237005763,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2892396,2892396,Vescimonas,Vescimonas,genus,0.5909,fraction_reads,0.7458,0.5909,0.5908994091005908,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2892397,2892397,Pusillibacter,Pusillibacter,genus,0.7873,fraction_reads,0.7458,0.7873,0.7872992127007873,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2944193,2944193,Simiaoa,Simiaoa,genus,0.8255,fraction_reads,0.7458,0.8255,0.8254991745008254,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2944198,2944198,Wansuia,Wansuia,genus,0.9125,fraction_reads,0.7458,0.9125,0.9124990875009125,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,3059504,3059504,Allocoprobacillus,Allocoprobacillus,genus,0.6772,fraction_reads,0.7458,0.6772,0.6771993228006772,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,3342669,3342669,Eshraghiella,Eshraghiella,genus,0.5825,fraction_reads,0.7458,0.5825,0.5824994175005824,1.0000010000000001
