taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	sample_id	sample_id_core	assay	tool	db_mode	tool_db
2903681	2903681	Streptomyces_sp._NBC_00853	Streptomyces_sp._NBC_00853	species	0.0	abund	0.0	7977575	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903682	2903682	Streptomyces_sp._NBC_00859	Streptomyces_sp._NBC_00859	species	0.0	abund	0.0	8015150	8	8	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903685	2903685	Streptomyces_sp._NBC_00870	Streptomyces_sp._NBC_00870	species	0.0	abund	0.0	7773484	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903686	2903686	Streptomyces_sp._NBC_00872	Streptomyces_sp._NBC_00872	species	0.0	abund	0.0	9064491	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903702	2903702	Streptomyces_sp._NBC_00986	Streptomyces_sp._NBC_00986	species	0.0	abund	0.0	11750813	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903704	2903704	Streptomyces_sp._NBC_00988	Streptomyces_sp._NBC_00988	species	0.0	abund	0.0	12375414	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903705	2903705	Streptomyces_sp._NBC_00989	Streptomyces_sp._NBC_00989	species	0.0	abund	0.0	12214516	10	10	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903710	2903710	Streptomyces_sp._NBC_00996	Streptomyces_sp._NBC_00996	species	0.0	abund	0.0	10750390	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903714	2903714	Streptomyces_sp._NBC_01003	Streptomyces_sp._NBC_01003	species	0.0	abund	0.0	10538690	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903716	2903716	Streptomyces_sp._NBC_01006	Streptomyces_sp._NBC_01006	species	0.0	abund	0.0	9390360	6	6	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903717	2903717	Streptomyces_sp._NBC_01012	Streptomyces_sp._NBC_01012	species	0.0	abund	0.0	7856715	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903718	2903718	Streptomyces_sp._NBC_01013	Streptomyces_sp._NBC_01013	species	0.0	abund	0.0	8453265	7	7	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903721	2903721	Streptomyces_sp._NBC_01017	Streptomyces_sp._NBC_01017	species	0.0	abund	0.0	11375640	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903723	2903723	Streptomyces_sp._NBC_01022	Streptomyces_sp._NBC_01022	species	0.0	abund	0.0	10339220	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903724	2903724	Streptomyces_sp._NBC_01023	Streptomyces_sp._NBC_01023	species	0.0	abund	0.0	8552865	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903746	2903746	Streptomyces_sp._NBC_01077	Streptomyces_sp._NBC_01077	species	0.0	abund	0.0	10031225	18	18	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903747	2903747	Streptomyces_sp._NBC_01089	Streptomyces_sp._NBC_01089	species	0.0	abund	0.0	8277755	6	6	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903748	2903748	Streptomyces_sp._NBC_01092	Streptomyces_sp._NBC_01092	species	0.0	abund	0.0	11096016	26	26	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903749	2903749	Streptomyces_sp._NBC_01102	Streptomyces_sp._NBC_01102	species	0.0	abund	0.0	8638601	2	2	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903752	2903752	Streptomyces_sp._NBC_01116	Streptomyces_sp._NBC_01116	species	0.0	abund	0.0	8744813	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903755	2903755	Streptomyces_sp._NBC_01166	Streptomyces_sp._NBC_01166	species	0.0	abund	0.0	9133556	6	6	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903756	2903756	Streptomyces_sp._NBC_01167	Streptomyces_sp._NBC_01167	species	0.0	abund	0.0	8297195	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903757	2903757	Streptomyces_sp._NBC_01171	Streptomyces_sp._NBC_01171	species	0.0	abund	0.0	6584968	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903760	2903760	Streptomyces_sp._NBC_01176	Streptomyces_sp._NBC_01176	species	0.0	abund	0.0	10614154	7	7	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903762	2903762	Streptomyces_sp._NBC_01178	Streptomyces_sp._NBC_01178	species	0.0	abund	0.0	6968086	2	2	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903763	2903763	Streptomyces_sp._NBC_01180	Streptomyces_sp._NBC_01180	species	0.0	abund	0.0	7662149	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903764	2903764	Streptomyces_sp._NBC_01185	Streptomyces_sp._NBC_01185	species	0.0	abund	0.0	8411192	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903766	2903766	Streptomyces_sp._NBC_01187	Streptomyces_sp._NBC_01187	species	0.0	abund	0.0	9461828	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903767	2903767	Streptomyces_sp._NBC_01190	Streptomyces_sp._NBC_01190	species	0.0	abund	0.0	8150292	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903768	2903768	Streptomyces_sp._NBC_01197	Streptomyces_sp._NBC_01197	species	0.0	abund	0.0	7708294	11	11	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903769	2903769	Streptomyces_sp._NBC_01198	Streptomyces_sp._NBC_01198	species	0.0	abund	0.0	7916046	8	8	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903772	2903772	Streptomyces_sp._NBC_01207	Streptomyces_sp._NBC_01207	species	0.0	abund	0.0	10807193	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903773	2903773	Streptomyces_sp._NBC_01208	Streptomyces_sp._NBC_01208	species	0.0	abund	0.0	8432930	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903774	2903774	Streptomyces_sp._NBC_01210	Streptomyces_sp._NBC_01210	species	0.0	abund	0.0	9208508	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903776	2903776	Streptomyces_sp._NBC_01213	Streptomyces_sp._NBC_01213	species	0.0	abund	0.0	8456627	2	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903778	2903778	Streptomyces_sp._NBC_01216	Streptomyces_sp._NBC_01216	species	0.0	abund	0.0	7718607	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903779	2903779	Streptomyces_sp._NBC_01217	Streptomyces_sp._NBC_01217	species	0.0	abund	0.0	9034013	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903783	2903783	Streptomyces_sp._NBC_01224	Streptomyces_sp._NBC_01224	species	0.0	abund	0.0	10014434	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903784	2903784	Streptomyces_sp._NBC_01230	Streptomyces_sp._NBC_01230	species	0.0	abund	0.0	10201169	16	16	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903786	2903786	Streptomyces_sp._NBC_01232	Streptomyces_sp._NBC_01232	species	0.0	abund	0.0	8834773	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903787	2903787	Streptomyces_sp._NBC_01233	Streptomyces_sp._NBC_01233	species	0.0	abund	0.0	10336409	2	2	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903788	2903788	Streptomyces_sp._NBC_01235	Streptomyces_sp._NBC_01235	species	0.0	abund	0.0	11090044	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903789	2903789	Streptomyces_sp._NBC_01236	Streptomyces_sp._NBC_01236	species	0.0	abund	0.0	11360030	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903790	2903790	Streptomyces_sp._NBC_01237	Streptomyces_sp._NBC_01237	species	0.0	abund	0.0	10190356	6	6	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903794	2903794	Streptomyces_sp._NBC_01241	Streptomyces_sp._NBC_01241	species	0.0	abund	0.0	8979200	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903797	2903797	Streptomyces_sp._NBC_01244	Streptomyces_sp._NBC_01244	species	0.0	abund	0.0	10001243	25	25	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903798	2903798	Streptomyces_sp._NBC_01255	Streptomyces_sp._NBC_01255	species	0.0	abund	0.0	8571085	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903800	2903800	Streptomyces_sp._NBC_01259	Streptomyces_sp._NBC_01259	species	0.0	abund	0.0	8973972	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903801	2903801	Streptomyces_sp._NBC_01260	Streptomyces_sp._NBC_01260	species	0.0	abund	0.0	9279395	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903802	2903802	Streptomyces_sp._NBC_01261	Streptomyces_sp._NBC_01261	species	0.0	abund	0.0	11585837	2	2	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903803	2903803	Streptomyces_sp._NBC_01262	Streptomyces_sp._NBC_01262	species	0.0	abund	0.0	9736065	11	11	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903805	2903805	Streptomyces_sp._NBC_01267	Streptomyces_sp._NBC_01267	species	0.0	abund	0.0	8069363	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903806	2903806	Streptomyces_sp._NBC_01268	Streptomyces_sp._NBC_01268	species	0.0	abund	0.0	8505003	11	11	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903808	2903808	Streptomyces_sp._NBC_01276	Streptomyces_sp._NBC_01276	species	0.0	abund	0.0	9369175	16	16	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903811	2903811	Streptomyces_sp._NBC_01281	Streptomyces_sp._NBC_01281	species	0.0	abund	0.0	9885581	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903812	2903812	Streptomyces_sp._NBC_01283	Streptomyces_sp._NBC_01283	species	0.0	abund	0.0	9594106	7	7	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903814	2903814	Streptomyces_sp._NBC_01288	Streptomyces_sp._NBC_01288	species	0.0	abund	0.0	10558057	6	6	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903815	2903815	Streptomyces_sp._NBC_01294	Streptomyces_sp._NBC_01294	species	0.0	abund	0.0	8513219	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903816	2903816	Streptomyces_sp._NBC_01296	Streptomyces_sp._NBC_01296	species	0.0	abund	0.0	9383688	2	2	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903817	2903817	Streptomyces_sp._NBC_01298	Streptomyces_sp._NBC_01298	species	0.0	abund	0.0	9695021	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903818	2903818	Streptomyces_sp._NBC_01304	Streptomyces_sp._NBC_01304	species	0.0	abund	0.0	10989260	17	17	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903821	2903821	Streptomyces_sp._NBC_01314	Streptomyces_sp._NBC_01314	species	0.0	abund	0.0	11345428	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903822	2903822	Streptomyces_sp._NBC_01317	Streptomyces_sp._NBC_01317	species	0.0	abund	0.0	8066947	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903824	2903824	Streptomyces_sp._NBC_01320	Streptomyces_sp._NBC_01320	species	0.0	abund	0.0	12556891	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903827	2903827	Streptomyces_sp._NBC_01334	Streptomyces_sp._NBC_01334	species	0.0	abund	0.0	10608739	8	8	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903828	2903828	Streptomyces_sp._NBC_01335	Streptomyces_sp._NBC_01335	species	0.0	abund	0.0	8361142	9	9	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903829	2903829	Streptomyces_sp._NBC_01336	Streptomyces_sp._NBC_01336	species	0.0	abund	0.0	9576147	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903830	2903830	Streptomyces_sp._NBC_01340	Streptomyces_sp._NBC_01340	species	0.0	abund	0.0	12015560	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903831	2903831	Streptomyces_sp._NBC_01341	Streptomyces_sp._NBC_01341	species	0.0	abund	0.0	7411387	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903832	2903832	Streptomyces_sp._NBC_01343	Streptomyces_sp._NBC_01343	species	0.0	abund	0.0	8981933	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903833	2903833	Streptomyces_sp._NBC_01351	Streptomyces_sp._NBC_01351	species	0.0	abund	0.0	8902773	2	2	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903834	2903834	Streptomyces_sp._NBC_01352	Streptomyces_sp._NBC_01352	species	0.0	abund	0.0	11315690	18	18	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903835	2903835	Streptomyces_sp._NBC_01353	Streptomyces_sp._NBC_01353	species	0.0	abund	0.0	8565674	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903838	2903838	Streptomyces_sp._NBC_01361	Streptomyces_sp._NBC_01361	species	0.0	abund	0.0	11328791	7	7	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903839	2903839	Streptomyces_sp._NBC_01362	Streptomyces_sp._NBC_01362	species	0.0	abund	0.0	9970855	2	2	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903841	2903841	Streptomyces_sp._NBC_01367	Streptomyces_sp._NBC_01367	species	0.0	abund	0.0	10119162	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903844	2903844	Streptomyces_sp._NBC_01378	Streptomyces_sp._NBC_01378	species	0.0	abund	0.0	10541167	7	7	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903846	2903846	Streptomyces_sp._NBC_01383	Streptomyces_sp._NBC_01383	species	0.0	abund	0.0	9076161	2	2	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903849	2903849	Streptomyces_sp._NBC_01387	Streptomyces_sp._NBC_01387	species	0.0	abund	0.0	8086610	11	11	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903850	2903850	Streptomyces_sp._NBC_01390	Streptomyces_sp._NBC_01390	species	0.0	abund	0.0	11308271	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903856	2903856	Streptomyces_sp._NBC_01410	Streptomyces_sp._NBC_01410	species	0.0	abund	0.0	8339859	2	2	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903858	2903858	Streptomyces_sp._NBC_01420	Streptomyces_sp._NBC_01420	species	0.0	abund	0.0	7870382	9	9	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903859	2903859	Streptomyces_sp._NBC_01422	Streptomyces_sp._NBC_01422	species	0.0	abund	0.0	7998430	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903861	2903861	Streptomyces_sp._NBC_01428	Streptomyces_sp._NBC_01428	species	0.0	abund	0.0	9077533	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903862	2903862	Streptomyces_sp._NBC_01429	Streptomyces_sp._NBC_01429	species	0.0	abund	0.0	8078361	17	17	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903863	2903863	Streptomyces_sp._NBC_01431	Streptomyces_sp._NBC_01431	species	0.0	abund	0.0	8976559	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903865	2903865	Streptomyces_sp._NBC_01435	Streptomyces_sp._NBC_01435	species	0.0	abund	0.0	9203650	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903867	2903867	Streptomyces_sp._NBC_01439	Streptomyces_sp._NBC_01439	species	0.0	abund	0.0	9578283	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903869	2903869	Streptomyces_sp._NBC_01445	Streptomyces_sp._NBC_01445	species	0.0	abund	0.0	11470199	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903871	2903871	Streptomyces_sp._NBC_01450	Streptomyces_sp._NBC_01450	species	0.0	abund	0.0	13505152	10	9	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903872	2903872	Streptomyces_sp._NBC_01451	Streptomyces_sp._NBC_01451	species	0.0	abund	0.0	10266650	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903874	2903874	Streptomyces_sp._NBC_01455	Streptomyces_sp._NBC_01455	species	0.0	abund	0.0	10853340	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903876	2903876	Streptomyces_sp._NBC_01462	Streptomyces_sp._NBC_01462	species	0.0	abund	0.0	10933242	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903878	2903878	Streptomyces_sp._NBC_01465	Streptomyces_sp._NBC_01465	species	0.0	abund	0.0	9138776	10	10	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903879	2903879	Streptomyces_sp._NBC_01471	Streptomyces_sp._NBC_01471	species	0.0	abund	0.0	8487842	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903880	2903880	Streptomyces_sp._NBC_01474	Streptomyces_sp._NBC_01474	species	0.0	abund	0.0	10569674	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903881	2903881	Streptomyces_sp._NBC_01476	Streptomyces_sp._NBC_01476	species	0.0	abund	0.0	8397038	13	13	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903882	2903882	Streptomyces_sp._NBC_01478	Streptomyces_sp._NBC_01478	species	0.0	abund	0.0	12124816	6	6	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903883	2903883	Streptomyces_sp._NBC_01483	Streptomyces_sp._NBC_01483	species	0.0	abund	0.0	12995681	9	9	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903884	2903884	Streptomyces_sp._NBC_01485	Streptomyces_sp._NBC_01485	species	0.0	abund	0.0	9167220	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903885	2903885	Streptomyces_sp._NBC_01497	Streptomyces_sp._NBC_01497	species	0.0	abund	0.0	9081801	11	11	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903887	2903887	Streptomyces_sp._NBC_01506	Streptomyces_sp._NBC_01506	species	0.0	abund	0.0	8811585	2	2	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903888	2903888	Streptomyces_sp._NBC_01508	Streptomyces_sp._NBC_01508	species	0.0	abund	0.0	8094089	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903889	2903889	Streptomyces_sp._NBC_01511	Streptomyces_sp._NBC_01511	species	0.0	abund	0.0	8103498	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903890	2903890	Streptomyces_sp._NBC_01515	Streptomyces_sp._NBC_01515	species	0.0	abund	0.0	11325605	2	2	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903891	2903891	Streptomyces_sp._NBC_01518	Streptomyces_sp._NBC_01518	species	0.0	abund	0.0	11904336	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903892	2903892	Streptomyces_sp._NBC_01520	Streptomyces_sp._NBC_01520	species	0.0	abund	0.0	8261305	6	6	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903893	2903893	Streptomyces_sp._NBC_01525	Streptomyces_sp._NBC_01525	species	0.0	abund	0.0	7312695	8	8	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903894	2903894	Streptomyces_sp._NBC_01527	Streptomyces_sp._NBC_01527	species	0.0	abund	0.0	10196843	1	1	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903895	2903895	Streptomyces_sp._NBC_01530	Streptomyces_sp._NBC_01530	species	0.0	abund	0.0	9331707	18	15	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903896	2903896	Streptomyces_sp._NBC_01537	Streptomyces_sp._NBC_01537	species	0.0	abund	0.0	9903391	7	7	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903897	2903897	Streptomyces_sp._NBC_01538	Streptomyces_sp._NBC_01538	species	0.0	abund	0.0	10306119	3	3	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903898	2903898	Streptosporangium_sp._NBC_01469	Streptosporangium_sp._NBC_01469	species	0.0	abund	0.0	10778683	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903899	2903899	Streptosporangium_sp._NBC_01495	Streptosporangium_sp._NBC_01495	species	0.0	abund	0.0	11104057	5	5	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
2903900	2903900	Paracoccus_everestensis	Paracoccus everestensis	species	0.0	abund	0.0	2957008	4	4	species	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
