taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
2732931	2732931	Mguuvirus	Mguuvirus	genus	0.0	abund	0.0	41477	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2732933	2732933	Sukuvirus	Sukuvirus	genus	0.0	abund	0.0	41936	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2732960	2732960	Carltongylesvirus	Carltongylesvirus	genus	0.0	abund	0.0	52754	2	2	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2732968	2732968	Schiekvirus	Schiekvirus	genus	0.0	abund	0.0	149701	6	5	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2732969	2732969	Baoshanvirus	Baoshanvirus	genus	0.0	abund	0.0	138701	2	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2732970	2732970	Harbinvirus	Harbinvirus	genus	0.0	abund	0.0	139889	29	3	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2732971	2732971	Sciuriunavirus	Sciuriunavirus	genus	0.0	abund	0.0	136157	2	2	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2732978	2732978	Eganvirus	Eganvirus	genus	0.0	abund	0.0	30258	8	8	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733086	2733086	Acionnavirus	Acionnavirus	genus	0.0	abund	0.0	169770	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733088	2733088	Alexandravirus	Alexandravirus	genus	0.0	abund	0.0	262529	25	25	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733092	2733092	Atlauavirus	Atlauavirus	genus	0.0	abund	0.0	215719	1	0	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733093	2733093	Aurunvirus	Aurunvirus	genus	0.0	abund	0.0	171655	5	5	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733094	2733094	Baikalvirus	Baikalvirus	genus	0.0	abund	0.0	257127	3	3	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733095	2733095	Barbavirus	Barbavirus	genus	0.0	abund	0.0	81564	2	0	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733096	2733096	Bellamyvirus	Bellamyvirus	genus	0.0	abund	0.0	202927	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733097	2733097	Brigitvirus	Brigitvirus	genus	0.0	abund	0.0	61644	17	17	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733099	2733099	Carpasinavirus	Carpasinavirus	genus	0.0	abund	0.0	61616	2	2	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733100	2733100	Charybdisvirus	Charybdisvirus	genus	0.0	abund	0.0	197665	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733101	2733101	Cymopoleiavirus	Cymopoleiavirus	genus	0.0	abund	0.0	185735	3	3	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733102	2733102	Derbicusvirus	Derbicusvirus	genus	0.0	abund	0.0	224840	13	2	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733103	2733103	Eponavirus	Eponavirus	genus	0.0	abund	0.0	49486	3	3	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733104	2733104	Eurybiavirus	Eurybiavirus	genus	0.0	abund	0.0	181372	3	3	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733111	2733111	Llyrvirus	Llyrvirus	genus	0.0	abund	0.0	206058	3	3	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733113	2733113	Mazuvirus	Mazuvirus	genus	0.0	abund	0.0	215061	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733117	2733117	Neptunevirus	Neptunevirus	genus	0.0	abund	0.0	171688	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733122	2733122	Petsuvirus	Petsuvirus	genus	0.0	abund	0.0	265818	2	2	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733123	2733123	Phabquatrovirus	Phabquatrovirus	genus	0.0	abund	0.0	93300	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733124	2733124	Phapecoctavirus	Phapecoctavirus	genus	0.0	abund	0.0	149302	1	0	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733125	2733125	Pontusvirus	Pontusvirus	genus	0.0	abund	0.0	174654	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733128	2733128	Saclayvirus	Saclayvirus	genus	0.0	abund	0.0	102712	1	0	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733129	2733129	Salacisavirus	Salacisavirus	genus	0.0	abund	0.0	249989	4	4	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733130	2733130	Salmondvirus	Salmondvirus	genus	0.0	abund	0.0	251868	1	0	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733131	2733131	Sasquatchvirus	Sasquatchvirus	genus	0.0	abund	0.0	259815	2	2	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733132	2733132	Schmittlotzvirus	Schmittlotzvirus	genus	0.0	abund	0.0	69213	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733133	2733133	Tamkungvirus	Tamkungvirus	genus	0.0	abund	0.0	180327	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733134	2733134	Taranisvirus	Taranisvirus	genus	0.0	abund	0.0	54160	8	8	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733135	2733135	Tefnutvirus	Tefnutvirus	genus	0.0	abund	0.0	171263	3	3	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733137	2733137	Thetisvirus	Thetisvirus	genus	0.0	abund	0.0	173580	5	5	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733138	2733138	Toutatisvirus	Toutatisvirus	genus	0.0	abund	0.0	54358	2	2	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733139	2733139	Vellamovirus	Vellamovirus	genus	0.0	abund	0.0	193666	2	0	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733142	2733142	Yoloswagvirus	Yoloswagvirus	genus	0.0	abund	0.0	261907	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733148	2733148	Shizishanvirus	Shizishanvirus	genus	0.0	abund	0.0	72799	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733150	2733150	Sortsnevirus	Sortsnevirus	genus	0.0	abund	0.0	42015	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733151	2733151	Xuquatrovirus	Xuquatrovirus	genus	0.0	abund	0.0	61421	2	2	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733152	2733152	Bertelyvirus	Bertelyvirus	genus	0.0	abund	0.0	318129	21	21	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733153	2733153	Colossusvirus	Colossusvirus	genus	0.0	abund	0.0	292949	19	17	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733154	2733154	Poindextervirus	Poindextervirus	genus	0.0	abund	0.0	219973	14	9	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733155	2733155	Shapirovirus	Shapirovirus	genus	0.0	abund	0.0	216374	3	0	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733160	2733160	Lenusvirus	Lenusvirus	genus	0.0	abund	0.0	78190	5	3	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733161	2733161	Lidleunavirus	Lidleunavirus	genus	0.0	abund	0.0	71484	1	0	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733162	2733162	Maenadvirus	Maenadvirus	genus	0.0	abund	0.0	76659	1	0	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733164	2733164	Andrewvirus	Andrewvirus	genus	0.0	abund	0.0	38512	2	2	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733167	2733167	Armstrongvirus	Armstrongvirus	genus	0.0	abund	0.0	40216	3	3	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733168	2733168	Attoomivirus	Attoomivirus	genus	0.0	abund	0.0	41320	5	5	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733169	2733169	Austintatiousvirus	Austintatiousvirus	genus	0.0	abund	0.0	34828	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733170	2733170	Bridgettevirus	Bridgettevirus	genus	0.0	abund	0.0	42928	2	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733171	2733171	Coralvirus	Coralvirus	genus	0.0	abund	0.0	38120	1	0	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733172	2733172	Daredevilvirus	Daredevilvirus	genus	0.0	abund	0.0	90111	18	18	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733178	2733178	Godonkavirus	Godonkavirus	genus	0.0	abund	0.0	121328	3	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733180	2733180	Hiyaavirus	Hiyaavirus	genus	0.0	abund	0.0	82843	5	5	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733181	2733181	Jacevirus	Jacevirus	genus	0.0	abund	0.0	53320	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733182	2733182	Juiceboxvirus	Juiceboxvirus	genus	0.0	abund	0.0	40810	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733183	2733183	Kilunavirus	Kilunavirus	genus	0.0	abund	0.0	42582	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733184	2733184	Krampusvirus	Krampusvirus	genus	0.0	abund	0.0	56338	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733185	2733185	Lanavirus	Lanavirus	genus	0.0	abund	0.0	88348	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733188	2733188	Luckybarnesvirus	Luckybarnesvirus	genus	0.0	abund	0.0	50774	4	4	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733190	2733190	Lughvirus	Lughvirus	genus	0.0	abund	0.0	34011	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733191	2733191	Majavirus	Majavirus	genus	0.0	abund	0.0	36750	6	6	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733192	2733192	Manhattanvirus	Manhattanvirus	genus	0.0	abund	0.0	41966	12	12	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733194	2733194	Mementomorivirus	Mementomorivirus	genus	0.0	abund	0.0	53978	18	14	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733195	2733195	Metamorphoovirus	Metamorphoovirus	genus	0.0	abund	0.0	53894	6	6	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733196	2733196	Montyvirus	Montyvirus	genus	0.0	abund	0.0	76556	5	0	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733197	2733197	Murrayvirus	Murrayvirus	genus	0.0	abund	0.0	41255	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733198	2733198	Neferthenavirus	Neferthenavirus	genus	0.0	abund	0.0	41337	2	2	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733199	2733199	Oengusvirus	Oengusvirus	genus	0.0	abund	0.0	58102	5	5	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733200	2733200	Oneupvirus	Oneupvirus	genus	0.0	abund	0.0	92310	3	3	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733201	2733201	Picardvirus	Picardvirus	genus	0.0	abund	0.0	35013	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733202	2733202	Quhwahvirus	Quhwahvirus	genus	0.0	abund	0.0	52923	31	7	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733203	2733203	Raleighvirus	Raleighvirus	genus	0.0	abund	0.0	38533	2	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733204	2733204	Rogerhendrixvirus	Rogerhendrixvirus	genus	0.0	abund	0.0	97477	7	7	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733208	2733208	Samwavirus	Samwavirus	genus	0.0	abund	0.0	43954	4	4	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733213	2733213	Seussvirus	Seussvirus	genus	0.0	abund	0.0	84971	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733215	2733215	Squashvirus	Squashvirus	genus	0.0	abund	0.0	61543	3	3	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733218	2733218	Trinevirus	Trinevirus	genus	0.0	abund	0.0	43352	4	4	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733219	2733219	Vashvirus	Vashvirus	genus	0.0	abund	0.0	41398	2	2	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733220	2733220	Vojvodinavirus	Vojvodinavirus	genus	0.0	abund	0.0	60474	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733221	2733221	Yangvirus	Yangvirus	genus	0.0	abund	0.0	43381	32	32	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733232	2733232	Hepanhamaparvovirus	Hepanhamaparvovirus	genus	0.0	abund	0.0	5988	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733237	2733237	Pteridovirus	Pteridovirus	genus	0.0	abund	0.0	8866	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733243	2733243	Hoplichthysvirus	Hoplichthysvirus	genus	0.0	abund	0.0	15312	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733245	2733245	Alphanucleorhabdovirus	Alphanucleorhabdovirus	genus	0.0	abund	0.0	13072	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733246	2733246	Arurhavirus	Arurhavirus	genus	0.0	abund	0.0	11951	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733258	2733258	Ixovirus	Ixovirus	genus	0.0	abund	0.0	8800	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733294	2733294	Polymycovirus	Polymycovirus	genus	0.0	abund	0.0	8879	6	6	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733295	2733295	Macropopoxvirus	Macropopoxvirus	genus	0.0	abund	0.0	167891	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733297	2733297	Oryzopoxvirus	Oryzopoxvirus	genus	0.0	abund	0.0	155310	14	11	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733298	2733298	Pteropopoxvirus	Pteropopoxvirus	genus	0.0	abund	0.0	129600	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733300	2733300	Sciuripoxvirus	Sciuripoxvirus	genus	0.0	abund	0.0	143128	6	6	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733301	2733301	Vespertilionpoxvirus	Vespertilionpoxvirus	genus	0.0	abund	0.0	157364	4	4	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2733302	2733302	Deltaentomopoxvirus	Deltaentomopoxvirus	genus	0.0	abund	0.0	152234	7	7	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2734594	2734594	Uukuvirus	Uukuvirus	genus	0.0	abund	0.0	10116	1	1	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2738399	2738399	Parasedimentitalea	Parasedimentitalea	genus	0.0	abund	0.0	5074381	95	93	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2738850	2738850	Candidatus_Reidiella	Candidatus Reidiella	genus	0.0	abund	0.0	3441000	81	81	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2742598	2742598	Limosilactobacillus	Limosilactobacillus	genus	8.999999999999999e-05	abund	9e-07	2052323	1408	892	genus	9.000080100712893e-05	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2743582	2743582	Peptacetobacter	Peptacetobacter	genus	9.999999999999999e-05	abund	1e-06	2350718	401	343	genus	0.00010000089000792103	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2748674	2748674	Zhaonella	Zhaonella	genus	0.0	abund	0.0	3285588	326	326	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2749267	2749267	Amedibacterium	Amedibacterium	genus	0.00101	abund	1.01e-05	2914052	5860	1888	genus	0.0010100089890800025	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2755140	2755140	Pseudoleptotrichia	Pseudoleptotrichia	genus	0.0	abund	0.0	2060963	224	224	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2758906	2758906	Entomomonas	Entomomonas	genus	0.0	abund	0.0	3258988	247	244	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2758920	2758920	Paraconexibacter	Paraconexibacter	genus	0.0	abund	0.0	4868857	440	438	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2759736	2759736	Lacticaseibacillus	Lacticaseibacillus	genus	0.00011	abund	1.1e-06	3577837	947	385	genus	0.00011000097900871316	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2760873	2760873	Tenuifilum	Tenuifilum	genus	0.0	abund	0.0	3154328	65	65	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2765402	2765402	Natrarchaeobaculum	Natrarchaeobaculum	genus	0.0	abund	0.0	3875832	222	193	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2766734	2766734	Faecalibacter	Faecalibacter	genus	0.0	abund	0.0	2743215	82	70	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2766927	2766927	Persicimonas	Persicimonas	genus	0.0	abund	0.0	7987773	623	623	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767318	2767318	Boudabousia	Boudabousia	genus	0.0	abund	0.0	2200031	40	40	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767327	2767327	Fannyhessea	Fannyhessea	genus	0.0	abund	0.0	1440560	121	121	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767353	2767353	Lancefieldella	Lancefieldella	genus	0.00013000000000000002	abund	1.3e-06	1568658	727	723	genus	0.00013000115701029737	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767358	2767358	Mycoplasmopsis	Mycoplasmopsis	genus	0.0	abund	0.0	843909	1062	654	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767842	2767842	Lactiplantibacillus	Lactiplantibacillus	genus	0.0	abund	0.0	3636774	674	287	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767874	2767874	Acetilactobacillus	Acetilactobacillus	genus	0.0	abund	0.0	1605888	34	34	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767876	2767876	Amylolactobacillus	Amylolactobacillus	genus	9.999999999999999e-06	abund	1e-07	1600894	55	55	genus	1.0000089000792104e-05	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767877	2767877	Apilactobacillus	Apilactobacillus	genus	0.0	abund	0.0	1824772	228	217	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767878	2767878	Bombilactobacillus	Bombilactobacillus	genus	0.0	abund	0.0	1631533	98	96	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767879	2767879	Companilactobacillus	Companilactobacillus	genus	0.0	abund	0.0	2553236	604	475	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767881	2767881	Fructilactobacillus	Fructilactobacillus	genus	0.0	abund	0.0	1421037	296	213	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767882	2767882	Furfurilactobacillus	Furfurilactobacillus	genus	0.0	abund	0.0	10894793	157	15	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767884	2767884	Lapidilactobacillus	Lapidilactobacillus	genus	0.0	abund	0.0	1821525	48	48	genus	0.0	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
2767885	2767885	Latilactobacillus	Latilactobacillus	genus	0.00063	abund	6.3e-06	1873876	338	229	genus	0.0006300056070499025	0.9999911000000004	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
