tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,tax_abund_raw,seq_abund_raw
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,189330,189330,Dorea,Dorea,genus,1.4112,fraction_reads,1.4916,1.4112
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,191303,191303,Turicibacter,Turicibacter,genus,1.9209,fraction_reads,2.2374,1.9209
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,207244,207244,Anaerostipes,Anaerostipes,genus,0.6807,fraction_reads,0.7458,0.6807
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,216851,216851,Faecalibacterium,Faecalibacterium,genus,7.2074,fraction_reads,7.675600000000001,7.2074
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,239759,239759,Alistipes,Alistipes,genus,3.1532,fraction_reads,3.0143,3.1532
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,244127,244127,Anaerotruncus,Anaerotruncus,genus,0.8234,fraction_reads,0.7458,0.8234
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,283168,283168,Odoribacter,Odoribacter,genus,1.0147,fraction_reads,0.7458,1.0147
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,375288,375288,Parabacteroides,Parabacteroides,genus,7.0309,fraction_reads,4.1641,7.0309
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,397864,397864,Barnesiella,Barnesiella,genus,0.7532,fraction_reads,0.7458,0.7532
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,416916,416916,Aggregatibacter,Aggregatibacter,genus,0.54,fraction_reads,0.7458,0.54
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,459786,459786,Oscillibacter,Oscillibacter,genus,0.7671,fraction_reads,0.7458,0.7671
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,572511,572511,Blautia,Blautia,genus,3.7337,fraction_reads,3.0454,3.7337
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,577309,577309,Paraprevotella,Paraprevotella,genus,0.9322,fraction_reads,0.7458,0.9322
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,644652,644652,Gordonibacter,Gordonibacter,genus,0.7587,fraction_reads,0.7458,0.7587
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,909656,909656,Phocaeicola,Phocaeicola,genus,2.655,fraction_reads,1.5848,2.655
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,946234,946234,Flavonifractor,Flavonifractor,genus,0.9208,fraction_reads,0.7458,0.9208
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1348911,1348911,Coprobacter,Coprobacter,genus,0.7958,fraction_reads,0.7458,0.7958
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1392389,1392389,Intestinimonas,Intestinimonas,genus,0.745,fraction_reads,0.7458,0.745
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1505657,1505657,Intestinibacter,Intestinibacter,genus,0.6946,fraction_reads,0.7458,0.6946
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1649459,1649459,Hungatella,Hungatella,genus,1.6015,fraction_reads,0.7458,1.6015
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1686313,1686313,Fenollaria,Fenollaria,genus,0.3719,fraction_reads,0.7458,0.3719
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1766253,1766253,Agathobacter,Agathobacter,genus,0.7974,fraction_reads,0.7458,0.7974
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1843210,1843210,Anaerocolumna,Anaerocolumna,genus,1.3425,fraction_reads,0.7458,1.3425
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1905344,1905344,Ruthenibacterium,Ruthenibacterium,genus,1.0211,fraction_reads,0.7458,1.0211
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1918598,1918598,Turicimonas,Turicimonas,genus,0.6672,fraction_reads,0.7458,0.6672
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2172004,2172004,Lawsonibacter,Lawsonibacter,genus,0.7222,fraction_reads,0.7458,0.7222
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2316020,2316020,Mediterraneibacter,Mediterraneibacter,genus,1.4443,fraction_reads,1.4916,1.4443
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2529408,2529408,Schaalia,Schaalia,genus,0.5674,fraction_reads,0.7458,0.5674
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2569097,2569097,Anaerobutyricum,Anaerobutyricum,genus,0.8467,fraction_reads,0.7458,0.8467
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2678885,2678885,Faecalibacillus,Faecalibacillus,genus,0.6631,fraction_reads,0.7458,0.6631
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2733108,2733108,Lagaffevirus,Lagaffevirus,genus,0.0237,fraction_reads,1.5848,0.0237
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2759736,2759736,Lacticaseibacillus,Lacticaseibacillus,genus,0.699,fraction_reads,0.7458,0.699
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2767842,2767842,Lactiplantibacillus,Lactiplantibacillus,genus,0.7448,fraction_reads,0.7458,0.7448
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2767886,2767886,Levilactobacillus,Levilactobacillus,genus,0.5763,fraction_reads,0.7458,0.5763
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2892396,2892396,Vescimonas,Vescimonas,genus,0.5909,fraction_reads,0.7458,0.5909
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2892397,2892397,Pusillibacter,Pusillibacter,genus,0.7873,fraction_reads,0.7458,0.7873
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2944193,2944193,Simiaoa,Simiaoa,genus,0.8255,fraction_reads,0.7458,0.8255
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2944198,2944198,Wansuia,Wansuia,genus,0.9125,fraction_reads,0.7458,0.9125
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,3059504,3059504,Allocoprobacillus,Allocoprobacillus,genus,0.6772,fraction_reads,0.7458,0.6772
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,3342669,3342669,Eshraghiella,Eshraghiella,genus,0.5825,fraction_reads,0.7458,0.5825
