taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
93222	93222	Pandoraea_sputorum	Pandoraea sputorum	species	0.0	abund	0.0	5724823	4	0	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
93378	93378	Edwardsiella_hoshinae	Edwardsiella hoshinae	species	0.0	abund	0.0	3800365	5	5	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
93466	93466	Fervidobacterium_pennivorans	Fervidobacterium pennivorans	species	0.0	abund	0.0	2057673	16	16	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
93944	93944	Nonomuraea_gerenzanensis	Nonomuraea gerenzanensis	species	0.0	abund	0.0	11757356	7	7	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
93973	93973	Shewanella_japonica	Shewanella japonica	species	0.0	abund	0.0	4946469	5	5	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
94122	94122	Shewanella_sp._ANA-3	Shewanella_sp._ANA-3	species	0.0	abund	0.0	4957903	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
94132	94132	Ramlibacter_tataouinensis	Ramlibacter tataouinensis	species	0.0	abund	0.0	4410393	17	17	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
94138	94138	Staphylococcus_ureilyticus	Staphylococcus ureilyticus	species	0.0	abund	0.0	2612387	11	11	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
94254	94254	Dyadobacter_fermentans	Dyadobacter fermentans	species	0.0	abund	0.0	6939499	16	16	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
94624	94624	Bordetella_petrii	Bordetella petrii	species	0.0	abund	0.0	5194557	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
94625	94625	Brucella_intermedia	Brucella intermedia	species	0.0	abund	0.0	4796779	6	5	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
94869	94869	Clostridium_gasigenes	Clostridium gasigenes	species	0.0	abund	0.0	3888323	23	23	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
95301	95301	Pseudomonas_multiresinivorans	Pseudomonas multiresinivorans	species	0.0	abund	0.0	6501454	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
95485	95485	Burkholderia_stabilis	Burkholderia stabilis	species	0.0	abund	0.0	8255082	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
95486	95486	Burkholderia_cenocepacia	Burkholderia cenocepacia	species	0.0	abund	0.0	11096737	8	5	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
95619	95619	Pseudomonas_sp._M1	Pseudomonas_sp._M1	species	0.0	abund	0.0	6917149	3	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
95641	95641	Methylotuvimicrobium_buryatense	Methylotuvimicrobium buryatense	species	0.0	abund	0.0	4957846	3	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
96230	96230	Legionella_fallonii	Legionella fallonii	species	0.0	abund	0.0	4379003	37	37	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
96232	96232	Legionella_lytica	Legionella lytica	species	0.0	abund	0.0	3669828	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
96241	96241	Bacillus_spizizenii	Bacillus spizizenii	species	9.999999999999999e-06	abund	1e-07	4079868	70	48	species	1.00000260000676e-05	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
96344	96344	Cupriavidus_oxalaticus	Cupriavidus oxalaticus	species	0.0	abund	0.0	13150784	20	13	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
96345	96345	Flavobacterium_psychrophilum	Flavobacterium psychrophilum	species	0.0	abund	0.0	3341449	19	6	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
96472	96472	Thiothrix_winogradskyi	Thiothrix winogradskyi	species	0.0	abund	0.0	4361018	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
96495	96495	Wolbachia_endosymbiont_of_Brugia_pahangi	Wolbachia endosymbiont_of Brugia_pahangi	species	0.0	abund	0.0	1052299	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
96773	96773	Thauera_chlorobenzoica	Thauera chlorobenzoica	species	0.0	abund	0.0	3664146	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
96942	96942	Vitreoscilla_sp._C1	Vitreoscilla_sp._C1	species	0.0	abund	0.0	2591467	3	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
97084	97084	Halobacteriovorax_marinus	Halobacteriovorax marinus	species	0.0	abund	0.0	3385650	4	0	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
97138	97138	Clostridium_sp._MD294	Clostridium_sp._MD294	species	0.0	abund	0.0	2693622	15	15	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
97195	97195	Heterosigma_akashiwo_virus_01	Heterosigma akashiwo_virus_01	species	0.0	abund	0.0	251126	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
97393	97393	Ferroplasma_acidarmanus	Ferroplasma acidarmanus	species	0.0	abund	0.0	1887398	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
97477	97477	Acetomicrobium_mobile	Acetomicrobium mobile	species	0.0	abund	0.0	2154088	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
97478	97478	Limosilactobacillus_mucosae	Limosilactobacillus mucosae	species	0.0	abund	0.0	2292437	5	5	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
97481	97481	Pasteurella_skyensis	Pasteurella skyensis	species	0.0	abund	0.0	2194981	8	8	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
98228	98228	Bacillus_sp._OxB-1	Bacillus_sp._OxB-1	species	0.0	abund	0.0	3579053	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
98671	98671	Pseudoglutamicibacter_albus	Pseudoglutamicibacter albus	species	0.0	abund	0.0	2145485	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
99598	99598	Calothrix_sp._PCC_7507	Calothrix_sp._PCC_7507	species	0.0	abund	0.0	6955566	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
99653	99653	Rhodococcus_koreensis	Rhodococcus koreensis	species	0.0	abund	0.0	10867961	5	5	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
100225	100225	Austwickia_chelonae	Austwickia chelonae	species	0.0	abund	0.0	3617738	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
100716	100716	Chloroherpeton_thalassium	Chloroherpeton thalassium	species	0.0	abund	0.0	3249652	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
100886	100886	Catenibacterium_mitsuokai	Catenibacterium mitsuokai	species	0.0	abund	0.0	2622969	92	92	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
101192	101192	Methanomethylovorans_hollandica	Methanomethylovorans hollandica	species	0.0	abund	0.0	2409765	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
101385	101385	Aequorivita_sublithincola	Aequorivita sublithincola	species	0.0	abund	0.0	3440063	12	12	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
101534	101534	Candidatus_Blochmannia_pennsylvanicus	Candidatus Blochmannia_pennsylvanicus	species	0.0	abund	0.0	730023	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
101564	101564	Pseudomonas_alcaliphila	Pseudomonas alcaliphila	species	0.0	abund	0.0	5331910	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
101571	101571	Burkholderia_ubonensis	Burkholderia ubonensis	species	0.0	abund	0.0	7302238	18	11	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
102116	102116	Stanieria_cyanosphaera	Stanieria cyanosphaera	species	0.0	abund	0.0	5117972	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
102134	102134	Desulfoscipio_gibsoniae	Desulfoscipio gibsoniae	species	0.0	abund	0.0	4812202	8	8	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
102684	102684	Streptococcus_infantarius	Streptococcus infantarius	species	0.0	abund	0.0	1932568	3	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
102862	102862	Proteus_penneri	Proteus penneri	species	0.0	abund	0.0	3946850	8	8	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
103690	103690	Nostoc_sp._PCC_7120_=_FACHB-418	Nostoc_sp._PCC_7120_=_FACHB-418	species	0.0	abund	0.0	6415847	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
103731	103731	Saccharothrix_espanaensis	Saccharothrix espanaensis	species	0.0	abund	0.0	9120360	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
103733	103733	Saccharothrix_syringae	Saccharothrix syringae	species	0.0	abund	0.0	10500506	11	11	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
103816	103816	Rhodococcus_pyridinivorans	Rhodococcus pyridinivorans	species	0.0	abund	0.0	5777015	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
103855	103855	Bordetella_hinzii	Bordetella hinzii	species	0.0	abund	0.0	28765839	14	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
104087	104087	Pseudomonas_frederiksbergensis	Pseudomonas frederiksbergensis	species	0.0	abund	0.0	6585230	11	11	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
104102	104102	Acetobacter_tropicalis	Acetobacter tropicalis	species	0.0	abund	0.0	4121917	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
104268	104268	Tenacibaculum_mesophilum	Tenacibaculum mesophilum	species	0.0	abund	0.0	3236814	5	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
104270	104270	Tenacibaculum_ovolyticum	Tenacibaculum ovolyticum	species	0.0	abund	0.0	3984924	3	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
104336	104336	Microbacterium_foliorum	Microbacterium foliorum	species	0.0	abund	0.0	3606342	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
104609	104609	Vibrio_penaeicida	Vibrio penaeicida	species	0.0	abund	0.0	33710921	11	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
104623	104623	Serratia_sp._ATCC_39006	Serratia_sp._ATCC_39006	species	0.0	abund	0.0	9898891	2	0	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
104628	104628	Helicobacter_suis	Helicobacter suis	species	0.0	abund	0.0	4286816	2	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
104663	104663	Chitinophaga_filiformis	Chitinophaga filiformis	species	0.0	abund	0.0	8226488	17	16	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
104955	104955	Limosilactobacillus_frumenti	Limosilactobacillus frumenti	species	0.0	abund	0.0	1747048	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
105219	105219	Ralstonia_mannitolilytica	Ralstonia mannitolilytica	species	0.0	abund	0.0	5040424	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
105560	105560	Methylibium_petroleiphilum	Methylibium petroleiphilum	species	0.0	abund	0.0	4566280	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
105841	105841	Anaerostipes_caccae	Anaerostipes caccae	species	0.0	abund	0.0	3399978	67	36	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
106370	106370	Frankia_casuarinae	Frankia casuarinae	species	0.0	abund	0.0	5307129	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
106590	106590	Cupriavidus_necator	Cupriavidus necator	species	0.0	abund	0.0	6965959	17	12	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
106592	106592	Ensifer_adhaerens	Ensifer adhaerens	species	0.0	abund	0.0	24655718	23	10	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
106648	106648	Acinetobacter_bereziniae	Acinetobacter bereziniae	species	0.0	abund	0.0	9336139	7	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
106649	106649	Acinetobacter_guillouiae	Acinetobacter guillouiae	species	0.0	abund	0.0	4581288	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
106654	106654	Acinetobacter_nosocomialis	Acinetobacter nosocomialis	species	0.0	abund	0.0	3926866	7	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
107401	107401	Tenacibaculum_maritimum	Tenacibaculum maritimum	species	0.0	abund	0.0	3253620	8	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
107445	107445	Pseudomonas_sp._A2	Pseudomonas_sp._A2	species	0.0	abund	0.0	6209855	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
107637	107637	Methylomonas_sp._LW13	Methylomonas_sp._LW13	species	0.0	abund	0.0	5216463	29	29	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
107709	107709	Opitutus_terrae	Opitutus terrae	species	0.0	abund	0.0	5902995	6	6	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
108010	108010	Thioalkalivibrio_paradoxus	Thioalkalivibrio paradoxus	species	0.0	abund	0.0	3737226	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
108080	108080	Candidatus_Blochmannia_herculeanus	Candidatus Blochmannia_herculeanus	species	0.0	abund	0.0	2201037	4	0	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
108150	108150	Thermoanaerobacter_italicus	Thermoanaerobacter italicus	species	0.0	abund	0.0	2370754	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
108486	108486	Corynebacterium_falsenii	Corynebacterium falsenii	species	0.0	abund	0.0	5216503	3	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
108980	108980	Acinetobacter_ursingii	Acinetobacter ursingii	species	0.0	abund	0.0	12118245	18	6	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
108981	108981	Acinetobacter_schindleri	Acinetobacter schindleri	species	0.0	abund	0.0	9919874	10	10	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
109232	109232	Rickettsia_monacensis	Rickettsia monacensis	species	0.0	abund	0.0	1307616	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
109328	109328	Leptotrichia_trevisanii	Leptotrichia trevisanii	species	0.0	abund	0.0	2552639	4	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
109472	109472	Bisgaardia_hudsonensis	Bisgaardia hudsonensis	species	0.0	abund	0.0	2063268	7	7	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
109790	109790	Lactobacillus_jensenii	Lactobacillus jensenii	species	0.0	abund	0.0	1643080	16	15	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
110164	110164	Thermococcus_guaymasensis	Thermococcus guaymasensis	species	0.0	abund	0.0	1916440	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
110321	110321	Sinorhizobium_medicae	Sinorhizobium medicae	species	0.0	abund	0.0	5855442	4	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
110322	110322	Sinorhizobium_terangae	Sinorhizobium terangae	species	0.0	abund	0.0	6619419	5	5	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
110539	110539	Mycolicibacterium_vanbaalenii	Mycolicibacterium vanbaalenii	species	0.0	abund	0.0	6377444	1	0	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
110937	110937	Rathayibacter_festucae	Rathayibacter festucae	species	0.0	abund	0.0	4207518	8	8	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
111015	111015	Actinomyces_radicidentis	Actinomyces radicidentis	species	0.0	abund	0.0	2944827	3	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
111501	111501	Muricauda_ruestringensis	Muricauda ruestringensis	species	0.0	abund	0.0	3799454	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
111769	111769	Thiothrix_unzii	Thiothrix unzii	species	0.0	abund	0.0	3710701	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
111781	111781	Leptolyngbya_sp._PCC_7376	Leptolyngbya_sp._PCC_7376	species	0.0	abund	0.0	5097173	3	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
111831	111831	Defluviicoccus_vanus	Defluviicoccus vanus	species	0.0	abund	0.0	4212718	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
2679994	111844	Mannheimia_ovis	Mannheimia ovis	species	0.0	abund	0.0	2116698	33	33	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
111955	111955	Sulfurisphaera_tokodaii	Sulfurisphaera tokodaii	species	0.0	abund	0.0	2641187	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
112234	112234	Chryseobacterium_joostei	Chryseobacterium joostei	species	0.0	abund	0.0	4760288	10	10	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
113107	113107	Streptococcus_australis	Streptococcus australis	species	0.0	abund	0.0	2140570	3	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
113267	113267	Bathymodiolus_septemdierum_thioautotrophic_gill_symbiont	Bathymodiolus septemdierum_thioautotrophic gill_symbiont	species	0.0	abund	0.0	1443163	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
113653	113653	Geoglobus_ahangari	Geoglobus ahangari	species	0.0	abund	0.0	1761333	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
114090	114090	Pediococcus_inopinatus	Pediococcus inopinatus	species	0.0	abund	0.0	2285804	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
114186	114186	Candidatus_Carsonella_ruddii	Candidatus Carsonella_ruddii	species	0.0	abund	0.0	72068	2	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
114527	114527	Mogibacterium_diversum	Mogibacterium diversum	species	0.0	abund	0.0	1802520	24	12	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
114529	114529	Haloferax_alexandrinus	Haloferax alexandrinus	species	0.0	abund	0.0	3871203	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
114615	114615	Bradyrhizobium_sp._ORS_278	Bradyrhizobium_sp._ORS_278	species	0.0	abund	0.0	7400622	6	6	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
114616	114616	Methylobacterium_nodulans	Methylobacterium nodulans	species	0.0	abund	0.0	7722012	6	6	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
114686	114686	Streptomyces_phaeoluteigriseus	Streptomyces phaeoluteigriseus	species	0.0	abund	0.0	8853749	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
114687	114687	Streptomyces_auratus	Streptomyces auratus	species	0.0	abund	0.0	7606643	1	1	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
114880	114880	Mycoplasmopsis_columbinasalis	Mycoplasmopsis columbinasalis	species	0.0	abund	0.0	815573	2	2	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
114881	114881	Mycoplasmopsis_columbina	Mycoplasmopsis columbina	species	0.0	abund	0.0	688323	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
114883	114883	Mycoplasmopsis_equigenitalium	Mycoplasmopsis equigenitalium	species	0.0	abund	0.0	756602	3	3	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
115561	115561	Halomonas_hydrothermalis	Halomonas hydrothermalis	species	0.0	abund	0.0	4107891	4	4	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
115778	115778	Leuconostoc_gasicomitatum	Leuconostoc gasicomitatum	species	0.00258	abund	2.58e-05	1949349	67	42	species	0.002580006708017441	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
115808	115808	Bradyrhizobium_sp._ORS_285	Bradyrhizobium_sp._ORS_285	species	0.0	abund	0.0	7749181	293	291	species	0.0	0.9999974	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	default	Centrifuger_default
